,Unnamed: 0,Unnamed: 0.1,record_id,job_position,leave_reason,cf_to_public_sector,cf_to_private_sector,cf_health,cf_family,cf_dept_dissatisfaction,cf_job_dissatisfaction,cf_interpersonal_conflict,cf_other,institute_recognition,institute_job_security,dept_workload,dept_work_life_balance,dept_work_environment,gender,age,job_status,service_years,cf_dept_dissatisfaction_x,cf_to_public_sector_x,cf_to_private_sector_x,cf_interpersonal_conflict_x,cf_job_dissatisfaction_x,cf_family_x,cf_health_x,cf_other_x
375,375,375,634593386107187000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,True,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Female,41 – 45,Temporary Full-time,1 to 2 Years,False,False,False,False,False,False,False,True
376,376,376,634595096448594000,Non-Delivery (corporate),Retirement,False,False,True,False,False,False,False,False,Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Female,56 or older,Permanent Part-time,7 to 10 Years,False,False,False,False,False,False,True,False
377,377,377,634595867098906000,Non-Delivery (corporate),Resignation,False,True,False,False,False,False,False,False,Agree,Neutral,Neutral,Neutral,Agree,Female,41 – 45,Temporary Full-time,3 to 4 Years,False,False,True,False,False,False,False,False
378,378,378,634596021056875000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Strongly Agree,Agree,Disagree,Neutral,Agree,Female,26 – 30,Temporary Full-time,Under 1 Year,False,False,False,False,False,False,False,False
379,379,379,634596058346875000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Strongly Agree,Strongly Agree,Agree,Neutral,Strongly Agree,,,,NaN,False,False,False,False,False,False,False,False
380,380,380,634598712269375000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Disagree,Strongly Disagree,Agree,Agree,Agree,Male,46 – 50,Permanent Full-time,Under 1 Year,False,False,False,False,False,False,False,False
381,381,381,634599352590156000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Female,51-55,Temporary Part-time,3 to 4 Years,False,False,False,False,False,False,False,False
382,382,382,634600207124687000,Delivery (teaching),Contract Expired,False,False,False,False,False,False,False,False,Disagree,Neutral,Agree,Agree,Agree,Female,41 – 45,Temporary Part-time,3 to 4 Years,False,False,False,False,False,False,False,False
383,383,383,634600285342656000,Non-Delivery (corporate),Resignation,False,False,True,False,False,False,False,True,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,41 – 45,Temporary Full-time,Under 1 Year,False,False,False,False,False,False,True,True
384,384,384,634601227926094000,Non-Delivery (corporate),Transfer,False,False,False,False,False,False,False,True,Agree,Agree,Agree,Neutral,Strongly Agree,Female,31 – 35,Permanent Full-time,3 to 4 Years,False,False,False,False,False,False,False,True
385,385,385,634612373906875000,Non-Delivery (corporate),Retirement,False,False,False,False,False,False,False,False,Disagree,Agree,Agree,Agree,Agree,Female,56 or older,Permanent Full-time,20 Plus Years,False,False,False,False,False,False,False,False
386,386,386,634617650635469000,Delivery (teaching),Resignation,False,False,False,True,True,False,False,False,Strongly Disagree,Neutral,Agree,Strongly Disagree,Disagree,Male,41 – 45,Permanent Full-time,3 to 4 Years,True,False,False,False,False,True,False,False
387,387,387,634619453818281000,Delivery (teaching),Contract Expired,False,False,False,False,False,False,False,False,Agree,Agree,Neutral,Neutral,Neutral,Male,31 – 35,Permanent Full-time,Under 1 Year,False,False,False,False,False,False,False,False
388,388,388,634620112502188000,Non-Delivery (corporate),Transfer,False,False,False,False,False,False,False,False,Agree,Agree,Agree,Agree,Agree,Male,51-55,Permanent Full-time,Under 1 Year,False,False,False,False,False,False,False,False
389,389,389,634620134299688000,Non-Delivery (corporate),Resignation,True,False,False,True,False,False,False,False,Disagree,Agree,Neutral,,Agree,Female,36 – 40,Temporary Full-time,5 to 6 Years,False,True,False,False,False,True,False,False
390,390,390,634623528068438000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,20 or younger,Temporary Full-time,Under 1 Year,False,False,False,False,False,False,False,False
391,391,391,634623599234844000,Non-Delivery (corporate),Resignation,False,False,True,False,False,False,False,False,Neutral,Agree,Neutral,Neutral,Agree,Female,56 or older,Permanent Full-time,11 to 20 Years,False,False,False,False,False,False,True,False
392,392,392,634625490994219000,Delivery (teaching),Retirement,False,False,False,False,False,False,False,False,,,,,,,,,NaN,False,False,False,False,False,False,False,False
393,393,393,634625548923437000,Delivery (teaching),Retirement,False,False,False,False,False,False,False,False,Disagree,Agree,,Neutral,Agree,Male,56 or older,Permanent Full-time,11 to 20 Years,False,False,False,False,False,False,False,False
394,394,394,634628700820312000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,41 – 45,Permanent Full-time,1 to 2 Years,False,False,False,False,False,False,False,False
395,395,395,634634833429063000,Delivery (teaching),Resignation,False,False,False,False,True,False,False,False,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Female,31 – 35,Permanent Full-time,1 to 2 Years,True,False,False,False,False,False,False,False
396,396,396,634635009354531000,Non-Delivery (corporate),Resignation,False,True,False,False,False,False,False,False,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,31 – 35,Temporary Part-time,Under 1 Year,False,False,True,False,False,False,False,False
397,397,397,634635670462188000,Non-Delivery (corporate),Termination,False,False,False,False,False,False,False,False,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Female,41 – 45,Temporary Full-time,Under 1 Year,False,False,False,False,False,False,False,False
398,398,398,634638198687656000,Delivery (teaching),Resignation,False,True,False,False,False,False,False,False,Agree,Agree,Agree,Agree,Agree,Male,36 – 40,Permanent Full-time,7 to 10 Years,False,False,True,False,False,False,False,False
399,399,399,634638266961250000,Delivery (teaching),Resignation,True,False,False,False,False,True,False,False,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Male,41 – 45,Temporary Full-time,1 to 2 Years,False,True,False,False,True,False,False,False
400,400,400,634638274154219000,Non-Delivery (corporate),Resignation,True,True,False,False,False,False,False,True,Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Female,26 – 30,Temporary Full-time,1 to 2 Years,False,True,True,False,False,False,False,True
401,401,401,634638401683906000,Delivery (teaching),Resignation,False,False,False,False,True,False,False,False,Disagree,Agree,Agree,Agree,Strongly Disagree,Male,56 or older,Permanent Full-time,11 to 20 Years,True,False,False,False,False,False,False,False
402,402,402,634640883155625000,Non-Delivery (corporate),Retirement,False,False,False,False,False,False,False,False,Agree,Agree,Agree,Agree,Agree,Female,56 or older,Permanent Part-time,11 to 20 Years,False,False,False,False,False,False,False,False
403,403,403,634647786128438000,Non-Delivery (corporate),Termination,False,False,False,False,False,False,False,False,Agree,Agree,Neutral,Agree,Strongly Disagree,Female,41 – 45,Contract/casual,Under 1 Year,False,False,False,False,False,False,False,False
404,404,404,634648744738906000,Delivery (teaching),Resignation,True,False,False,False,False,False,True,False,Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Female,51-55,Temporary Full-time,1 to 2 Years,False,True,False,True,False,False,False,False
405,405,405,634648747047187000,Non-Delivery (corporate),Resignation,False,True,False,False,False,False,False,False,Agree,Agree,Disagree,Disagree,Neutral,Male,51-55,Permanent Full-time,11 to 20 Years,False,False,True,False,False,False,False,False
406,406,406,634650545650312000,Non-Delivery (corporate),Retirement,False,False,False,False,False,False,False,True,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,56 or older,Permanent Full-time,11 to 20 Years,False,False,False,False,False,False,False,True
407,407,407,634653126293281000,Delivery (teaching),Resignation,False,False,False,False,False,False,False,False,Disagree,Agree,Agree,Strongly Agree,Agree,Male,26 – 30,Permanent Full-time,7 to 10 Years,False,False,False,False,False,False,False,False
408,408,408,634654936843281000,Delivery (teaching),Contract Expired,False,False,False,False,False,False,False,False,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Male,41 – 45,Temporary Full-time,5 to 6 Years,False,False,False,False,False,False,False,False
409,409,409,634662477490156000,Delivery (teaching),Resignation,False,True,False,False,False,False,False,False,Neutral,Disagree,Agree,Disagree,Neutral,Female,31 – 35,Temporary Full-time,Under 1 Year,False,False,True,False,False,False,False,False
410,410,410,634665151952656000,Delivery (teaching),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,Neutral,Neutral,Neutral,Agree,Disagree,Female,51-55,Permanent Full-time,7 to 10 Years,False,False,False,False,False,False,False,False
411,411,411,634665190018906000,Delivery (teaching),Retirement,False,False,False,False,True,False,False,False,Strongly Disagree,Agree,Neutral,Agree,Agree,Male,56 or older,Permanent Full-time,5 to 6 Years,True,False,False,False,False,False,False,False
412,412,412,634666828449688000,Delivery (teaching),Resignation,False,False,False,False,False,True,False,False,,,,,,,,,NaN,False,False,False,False,True,False,False,False
413,413,413,634666854789531000,Non-Delivery (corporate),Resignation,True,False,False,False,False,False,False,False,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Female,41 – 45,Permanent Full-time,11 to 20 Years,False,True,False,False,False,False,False,False
414,414,414,634667551458125000,Non-Delivery (corporate),Retirement,False,False,False,False,False,False,False,True,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Female,56 or older,Permanent Full-time,11 to 20 Years,False,False,False,False,False,False,False,True
415,415,415,634667782794219000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,,,,,,,,,NaN,False,False,False,False,False,False,False,False
416,416,416,634668611537031000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,True,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,31 – 35,Temporary Full-time,3 to 4 Years,False,False,False,False,False,False,False,True
417,417,417,634668639377500000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Female,26 – 30,Temporary Full-time,Under 1 Year,False,False,False,False,False,False,False,False
418,418,418,634671038100781000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Strongly Disagree,Disagree,Agree,Strongly Agree,Agree,Female,31 – 35,Temporary Full-time,Under 1 Year,False,False,False,False,False,False,False,False
419,419,419,634671263031094000,Non-Delivery (corporate),Resignation,False,False,False,False,True,True,False,False,Strongly Disagree,Disagree,Neutral,Agree,Neutral,Female,26 – 30,Permanent Full-time,5 to 6 Years,True,False,False,False,True,False,False,False
420,420,420,634671297286719000,Delivery (teaching),Resignation,False,False,False,False,False,False,False,True,Neutral,Neutral,Agree,Agree,Neutral,Female,51-55,Contract/casual,1 to 2 Years,False,False,False,False,False,False,False,True
421,421,421,634674515660156000,Delivery (teaching),Resignation,False,True,False,False,False,True,False,False,Disagree,Neutral,Agree,Neutral,Agree,Male,36 – 40,Permanent Full-time,11 to 20 Years,False,False,True,False,True,False,False,False
422,422,422,634679850935469000,Non-Delivery (corporate),Retirement,False,False,False,False,False,False,False,False,Agree,Agree,Strongly Agree,Neutral,Agree,Female,56 or older,Permanent Part-time,11 to 20 Years,False,False,False,False,False,False,False,False
423,423,423,634683154020000000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,True,,,,,,,,,NaN,False,False,False,False,False,False,False,True
424,424,424,634683356744531000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,True,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Female,20 or younger,Permanent Full-time,3 to 4 Years,False,False,False,False,False,False,False,True
425,425,425,634683398688906000,Non-Delivery (corporate),Retirement,False,False,False,False,False,False,False,True,,,,,,,,,NaN,False,False,False,False,False,False,False,True
426,426,426,634683991923437000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,56 or older,Temporary Full-time,Under 1 Year,False,False,False,False,False,False,False,False
427,427,427,634684858305469000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,51-55,Temporary Full-time,3 to 4 Years,False,False,False,False,False,False,False,False
428,428,428,634685808272500000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,41 – 45,Temporary Full-time,Under 1 Year,False,False,False,False,False,False,False,False
429,429,429,634685820372813000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,36 – 40,Temporary Full-time,Under 1 Year,False,False,False,False,False,False,False,False
430,430,430,634686574706563000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Agree,Agree,Agree,Agree,Agree,Female,36 – 40,Contract/casual,Under 1 Year,False,False,False,False,False,False,False,False
431,431,431,634686807219219000,Non-Delivery (corporate),Termination,False,False,False,False,False,False,False,False,Agree,Agree,Agree,Agree,Agree,Female,26 – 30,Contract/casual,Under 1 Year,False,False,False,False,False,False,False,False
432,432,432,634689222723750000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Disagree,Neutral,Agree,Agree,Agree,Female,46 – 50,Temporary Full-time,1 to 2 Years,False,False,False,False,False,False,False,False
433,433,433,634689360748125000,Non-Delivery (corporate),Retirement,False,False,False,False,False,False,False,False,Neutral,Strongly Disagree,Agree,Agree,Disagree,Male,56 or older,Permanent Part-time,20 Plus Years,False,False,False,False,False,False,False,False
434,434,434,634691779624687000,Non-Delivery (corporate),Resignation,False,False,False,True,False,False,False,False,Neutral,Agree,Neutral,Disagree,Disagree,Female,21 – 25,Temporary Full-time,1 to 2 Years,False,False,False,False,False,True,False,False
435,435,435,634691969682969000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Neutral,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Male,20 or younger,Temporary Full-time,1 to 2 Years,False,False,False,False,False,False,False,False
436,436,436,634696179014844000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,True,Disagree,Neutral,Neutral,Agree,Neutral,Female,26 – 30,Temporary Full-time,7 to 10 Years,False,False,False,False,False,False,False,True
437,437,437,634696327235313000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,False,,,,,,,,,NaN,False,False,False,False,False,False,False,False
438,438,438,634697120680156000,Non-Delivery (corporate),Termination,False,False,False,False,False,False,False,False,Agree,Agree,Agree,Agree,Agree,Female,26 – 30,Temporary Part-time,3 to 4 Years,False,False,False,False,False,False,False,False
439,439,439,634697816674062000,Delivery (teaching),Resignation,False,True,False,False,False,False,False,False,Agree,Strongly Agree,Agree,Neutral,Disagree,Female,26 – 30,Permanent Full-time,Under 1 Year,False,False,True,False,False,False,False,False
440,440,440,634698719508125000,Delivery (teaching),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,Disagree,Neutral,Agree,Agree,Agree,Female,21 – 25,Contract/casual,3 to 4 Years,False,False,False,False,False,False,False,False
441,441,441,634702358502500000,Delivery (teaching),Resignation,False,False,False,True,True,False,True,False,Strongly Disagree,Strongly Agree,Disagree,Disagree,Neutral,Male,36 – 40,Permanent Full-time,3 to 4 Years,True,False,False,True,False,True,False,False
442,442,442,634702366178594000,Delivery (teaching),Resignation,False,True,False,False,False,False,True,False,Neutral,Agree,Agree,Agree,Agree,Male,31 – 35,Permanent Full-time,5 to 6 Years,False,False,True,True,False,False,False,False
443,443,443,634703091309531000,Delivery (teaching),Retirement,False,False,True,False,False,True,False,False,Neutral,Agree,Agree,Agree,Strongly Disagree,Male,56 or older,Permanent Full-time,20 Plus Years,False,False,False,False,True,False,True,False
444,444,444,634704871846406000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Disagree,Neutral,Agree,Agree,Agree,Female,31 – 35,Temporary Full-time,Under 1 Year,False,False,False,False,False,False,False,False
445,445,445,634704924682031000,Delivery (teaching),Retirement,False,False,False,False,False,False,False,False,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,56 or older,Permanent Part-time,11 to 20 Years,False,False,False,False,False,False,False,False
446,446,446,634707388560312000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,,,,,,,,,NaN,False,False,False,False,False,False,False,False
447,447,447,634707564443167000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Strongly Disagree,Agree,Agree,Agree,Agree,Female,46 – 50,Temporary Full-time,Under 1 Year,False,False,False,False,False,False,False,False
448,448,448,634713425884844000,Delivery (teaching),Resignation,False,False,False,False,False,False,False,True,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Female,56 or older,Permanent Full-time,1 to 2 Years,False,False,False,False,False,False,False,True
449,449,449,634715994894531000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,Agree,Agree,Agree,Agree,Agree,Male,31 – 35,Temporary Full-time,Under 1 Year,False,False,False,False,False,False,False,False
450,450,450,634716874887187000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,46 – 50,Temporary Part-time,1 to 2 Years,False,False,False,False,False,False,False,False
451,451,451,634722082133437000,Non-Delivery (corporate),Resignation,False,False,False,False,False,False,False,False,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Male,21 – 25,Temporary Full-time,1 to 2 Years,False,False,False,False,False,False,False,False
452,452,452,634722949292074000,Non-Delivery (corporate),Resignation,False,False,False,False,True,False,False,False,Strongly Disagree,Strongly Disagree,Agree,Agree,Agree,Male,41 – 45,Temporary Full-time,1 to 2 Years,True,False,False,False,False,False,False,False
453,453,453,634722992951406000,Non-Delivery (corporate),Resignation,False,True,False,False,True,True,False,False,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Female,31 – 35,Permanent Full-time,1 to 2 Years,True,False,True,False,True,False,False,False
454,454,454,634729130865938000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Agree,Agree,Agree,Agree,Strongly Agree,Female,21 – 25,Temporary Full-time,7 to 10 Years,False,False,False,False,False,False,False,False
455,455,455,634731736579172000,Non-Delivery (corporate),Retirement,False,False,False,False,False,False,False,False,Agree,Neutral,Agree,Agree,Agree,Female,56 or older,Permanent Full-time,20 Plus Years,False,False,False,False,False,False,False,False
456,456,456,634733451073235000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Neutral,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,31 – 35,Temporary Part-time,Under 1 Year,False,False,False,False,False,False,False,False
457,457,457,634734330047525000,Non-Delivery (corporate),Transfer,True,False,False,False,False,False,False,False,Agree,Agree,Agree,Agree,Agree,Female,36 – 40,Temporary Full-time,Under 1 Year,False,True,False,False,False,False,False,False
458,458,458,634735049954641000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Female,46 – 50,Temporary Part-time,3 to 4 Years,False,False,False,False,False,False,False,False
459,459,459,634735216223306000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,51-55,Temporary Full-time,Under 1 Year,False,False,False,False,False,False,False,False
460,460,460,634741096406900000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Agree,Agree,Agree,Agree,Agree,Female,46 – 50,Temporary Part-time,1 to 2 Years,False,False,False,False,False,False,False,False
461,461,461,634741133763931000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Neutral,Strongly Disagree,Agree,Agree,Agree,Female,41 – 45,Temporary Full-time,1 to 2 Years,False,False,False,False,False,False,False,False
462,462,462,634741152023860000,Non-Delivery (corporate),Transfer,True,False,False,False,False,False,False,True,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,41 – 45,Permanent Full-time,7 to 10 Years,False,True,False,False,False,False,False,True
463,463,463,634743600339485000,Delivery (teaching),Resignation,False,False,False,False,False,False,False,False,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Male,56 or older,Permanent Full-time,20 Plus Years,False,False,False,False,False,False,False,False
464,464,464,634744466673931000,Non-Delivery (corporate),Termination,False,False,False,False,False,False,False,False,Strongly Disagree,Strongly Disagree,Agree,Agree,Disagree,Female,21 – 25,Temporary Full-time,3 to 4 Years,False,False,False,False,False,False,False,False
465,465,465,634744567729869000,Delivery (teaching),Termination,False,False,False,False,False,False,False,False,Neutral,Neutral,Neutral,Neutral,Neutral,Female,41 – 45,Temporary Part-time,Under 1 Year,False,False,False,False,False,False,False,False
466,466,466,634745331056829000,Non-Delivery (corporate),Termination,False,False,False,False,False,False,False,False,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Female,31 – 35,Temporary Full-time,3 to 4 Years,False,False,False,False,False,False,False,False
467,467,467,634747238918391000,Non-Delivery (corporate),Transfer,True,False,False,False,False,False,False,False,Neutral,Neutral,Strongly Agree,Agree,Strongly Agree,Female,51-55,Permanent Full-time,20 Plus Years,False,True,False,False,False,False,False,False
468,468,468,634747251670266000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,26 – 30,Permanent Full-time,Under 1 Year,False,False,False,False,False,False,False,False
469,469,469,634750612273150000,Non-Delivery (corporate),Resignation,True,False,False,False,False,False,False,False,Disagree,Agree,Strongly Agree,Agree,Agree,Female,46 – 50,Temporary Full-time,Under 1 Year,False,True,False,False,False,False,False,False
470,470,470,634753321028079000,Delivery (teaching),Retirement,False,False,False,False,False,True,False,False,Disagree,Agree,Agree,Agree,Agree,Male,56 or older,Permanent Full-time,20 Plus Years,False,False,False,False,True,False,False,False
471,471,471,634753384952766000,Delivery (teaching),Resignation,True,False,False,False,False,False,False,False,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Female,51-55,Temporary Full-time,Under 1 Year,False,True,False,False,False,False,False,False
472,472,472,634757681589172000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,,,,,,,,,NaN,False,False,False,False,False,False,False,False
473,473,473,634757720169172000,Delivery (teaching),Termination,False,False,False,False,False,False,False,False,Agree,Disagree,Agree,Agree,Agree,Male,46 – 50,Temporary Part-time,1 to 2 Years,False,False,False,False,False,False,False,False
474,474,474,634758293915110000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Neutral,Agree,Agree,Strongly Agree,Agree,Male,36 – 40,Temporary Full-time,Under 1 Year,False,False,False,False,False,False,False,False
475,475,475,634758331076119000,Delivery (teaching),Termination,False,False,False,False,False,False,False,False,Disagree,Agree,Agree,Agree,Disagree,Female,31 – 35,Temporary Part-time,Under 1 Year,False,False,False,False,False,False,False,False
476,476,476,634759278473860000,Delivery (teaching),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,,,,,,,,,NaN,False,False,False,False,False,False,False,False
477,477,477,634759279560735000,Delivery (teaching),Contract Expired,False,False,False,False,False,False,False,False,,Agree,Agree,Agree,Agree,Female,41 – 45,Contract/casual,1 to 2 Years,False,False,False,False,False,False,False,False
478,478,478,634760046003775000,Non-Delivery (corporate),Resignation,False,False,False,False,False,True,False,True,Disagree,Agree,Neutral,Disagree,Agree,Female,36 – 40,Permanent Full-time,5 to 6 Years,False,False,False,False,True,False,False,True
479,479,479,634761889415494000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Neutral,Agree,Strongly Agree,Strongly Agree,Disagree,,,,NaN,False,False,False,False,False,False,False,False
480,480,480,634761898333619000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Female,26 – 30,Contract/casual,Under 1 Year,False,False,False,False,False,False,False,False
481,481,481,634761902772212000,Delivery (teaching),Contract Expired,False,False,False,False,False,False,False,False,Agree,Agree,Agree,Strongly Agree,Agree,Male,56 or older,Contract/casual,11 to 20 Years,False,False,False,False,False,False,False,False
482,482,482,634761907884088000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Neutral,Agree,Strongly Agree,Strongly Agree,Disagree,Female,41 – 45,Contract/casual,1 to 2 Years,False,False,False,False,False,False,False,False
483,483,483,634761952688281000,Delivery (teaching),Contract Expired,False,False,False,False,False,False,False,False,Strongly Agree,Agree,Neutral,Neutral,Strongly Disagree,Male,41 – 45,Contract/casual,1 to 2 Years,False,False,False,False,False,False,False,False
484,484,484,634761961458594000,Delivery (teaching),Contract Expired,False,False,False,False,False,False,False,False,Agree,Agree,Agree,Agree,Agree,Female,41 – 45,Contract/casual,Under 1 Year,False,False,False,False,False,False,False,False
485,485,485,634761977288594000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,Neutral,Disagree,Strongly Agree,Strongly Agree,Disagree,Female,46 – 50,Temporary Part-time,Under 1 Year,False,False,False,False,False,False,False,False
486,486,486,634761989628619000,Delivery (teaching),Contract Expired,False,False,False,False,False,False,False,False,,,,,,,,,NaN,False,False,False,False,False,False,False,False
487,487,487,634762562611094000,Delivery (teaching),Contract Expired,False,False,False,False,False,False,False,False,Disagree,Strongly Disagree,Agree,Agree,Agree,Male,56 or older,Contract/casual,1 to 2 Years,False,False,False,False,False,False,False,False
488,488,488,634762639225000000,Delivery (teaching),Termination,False,False,False,False,False,False,False,False,Disagree,Neutral,Strongly Disagree,Strongly Disagree,Agree,Female,41 – 45,Temporary Part-time,5 to 6 Years,False,False,False,False,False,False,False,False
489,489,489,634762651950963000,Delivery (teaching),Contract Expired,False,False,False,False,False,False,False,False,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Female,56 or older,Contract/casual,Under 1 Year,False,False,False,False,False,False,False,False
490,490,490,634762652611406000,Delivery (teaching),Termination,False,False,False,False,False,False,False,False,Disagree,Disagree,Neutral,Neutral,Agree,Female,56 or older,Contract/casual,Under 1 Year,False,False,False,False,False,False,False,False
491,491,491,634762679684244000,Delivery (teaching),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,Neutral,Agree,Strongly Agree,Agree,Agree,Male,56 or older,Permanent Full-time,11 to 20 Years,False,False,False,False,False,False,False,False
492,492,492,634762760512656000,Delivery (teaching),Contract Expired,False,False,False,False,False,False,False,False,Neutral,Agree,Agree,Agree,Agree,Male,46 – 50,Permanent Full-time,3 to 4 Years,False,False,False,False,False,False,False,False
493,493,493,634763621955806000,Non-Delivery (corporate),Contract Expired,False,False,False,False,False,False,False,False,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,31 – 35,Temporary Part-time,1 to 2 Years,False,False,False,False,False,False,False,False
494,494,494,634763694072500000,Delivery (teaching),Contract Expired,False,False,False,False,False,False,False,False,Neutral,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,56 or older,Temporary Full-time,1 to 2 Years,False,False,False,False,False,False,False,False
495,495,495,634763735587969000,Non-Delivery (corporate),Resignation,False,True,False,False,False,False,False,False,Neutral,Neutral,Agree,Agree,Agree,Female,31 – 35,Contract/casual,Under 1 Year,False,False,True,False,False,False,False,False
496,496,496,634764550248750000,Non-Delivery (corporate),Retrenchment/ Redundancy,False,False,False,False,False,False,False,False,Agree,Disagree,Neutral,Agree,Strongly Disagree,Male,41 – 45,Permanent Full-time,1 to 2 Years,False,False,False,False,False,False,False,False
