,record_id,job_position,leave_year,leave_reason,cf_to_public_sector,cf_to_private_sector,cf_health,cf_family,cf_dept_dissatisfaction,cf_job_dissatisfaction,cf_interpersonal_conflict,cf_other,institute_recognition,institute_job_security,dept_workload,dept_work_life_balance,dept_work_environment,gender,age,job_status,service_years
440,634698719508125000,Delivery (teaching),2012.0,Retrenchment/ Redundancy,,,,,,,,,Disagree,Neutral,Agree,Agree,Agree,Female,21 – 25,Contract/casual,3-4
441,634702358502500000,Delivery (teaching),2011.0,Resignation,-,-,-,Maternity/Family,Contributing Factors. Dissatisfaction ,-,Interpersonal Conflict,-,Strongly Disagree,Strongly Agree,Disagree,Disagree,Neutral,Male,36 – 40,Permanent Full-time,3-4
442,634702366178594000,Delivery (teaching),2011.0,Resignation,-,Career Move - Private Sector,-,-,-,-,Interpersonal Conflict,-,Neutral,Agree,Agree,Agree,Agree,Male,31 – 35,Permanent Full-time,5-6
443,634703091309531000,Delivery (teaching),2012.0,Retirement,-,-,Ill Health,-,-,Job Dissatisfaction,-,-,Neutral,Agree,Agree,Agree,Strongly Disagree,Male,56 or older,Permanent Full-time,More than 20 years
444,634704871846406000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,Disagree,Neutral,Agree,Agree,Agree,Female,31 – 35,Temporary Full-time,Less than 1 year
445,634704924682031000,Delivery (teaching),2012.0,Retirement,-,-,-,-,-,-,-,-,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,56 or older,Permanent Part-time,11-20
446,634707388560312000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,,,,,
447,634707564443167000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,Strongly Disagree,Agree,Agree,Agree,Agree,Female,46 – 50,Temporary Full-time,Less than 1 year
448,634713425884844000,Delivery (teaching),2012.0,Resignation,-,-,-,-,-,-,-,Other,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Female,56 or older,Permanent Full-time,1-2
449,634715994894531000,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Male,31 – 35,Temporary Full-time,Less than 1 year
450,634716874887187000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,46 – 50,Temporary Part-time,1-2
451,634722082133437000,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,-,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Male,21 – 25,Temporary Full-time,1-2
452,634722949292074000,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,Contributing Factors. Dissatisfaction ,-,-,-,Strongly Disagree,Strongly Disagree,Agree,Agree,Agree,Male,41 – 45,Temporary Full-time,1-2
453,634722992951406000,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,Contributing Factors. Dissatisfaction ,Job Dissatisfaction,-,-,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Female,31 – 35,Permanent Full-time,1-2
454,634729130865938000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,Agree,Agree,Agree,Agree,Strongly Agree,Female,21 – 25,Temporary Full-time,7-10
455,634731736579172000,Non-Delivery (corporate),2012.0,Retirement,-,-,-,-,-,-,-,-,Agree,Neutral,Agree,Agree,Agree,Female,56 or older,Permanent Full-time,More than 20 years
456,634733451073235000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,Neutral,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,31 – 35,Temporary Part-time,Less than 1 year
457,634734330047525000,Non-Delivery (corporate),2012.0,Transfer,Career Move - Public Sector,-,-,-,-,-,-,-,Agree,Agree,Agree,Agree,Agree,Female,36 – 40,Temporary Full-time,Less than 1 year
458,634735049954641000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Female,46 – 50,Temporary Part-time,3-4
459,634735216223306000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,51-55,Temporary Full-time,Less than 1 year
460,634741096406900000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Female,46 – 50,Temporary Part-time,1-2
461,634741133763931000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,Neutral,Strongly Disagree,Agree,Agree,Agree,Female,41 – 45,Temporary Full-time,1-2
462,634741152023860000,Non-Delivery (corporate),2012.0,Transfer,Career Move - Public Sector,-,-,-,-,-,-,Other,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,41 – 45,Permanent Full-time,7-10
463,634743600339485000,Delivery (teaching),2012.0,Resignation,-,-,-,-,-,-,-,-,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Male,56 or older,Permanent Full-time,More than 20 years
464,634744466673931000,Non-Delivery (corporate),2012.0,Termination,,,,,,,,,Strongly Disagree,Strongly Disagree,Agree,Agree,Disagree,Female,21 – 25,Temporary Full-time,3-4
465,634744567729869000,Delivery (teaching),2012.0,Termination,,,,,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,Female,41 – 45,Temporary Part-time,Less than 1 year
466,634745331056829000,Non-Delivery (corporate),2012.0,Termination,,,,,,,,,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Female,31 – 35,Temporary Full-time,3-4
467,634747238918391000,Non-Delivery (corporate),2012.0,Transfer,Career Move - Public Sector,-,-,-,-,-,-,-,Neutral,Neutral,Strongly Agree,Agree,Strongly Agree,Female,51-55,Permanent Full-time,More than 20 years
468,634747251670266000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,26 – 30,Permanent Full-time,Less than 1 year
469,634750612273150000,Non-Delivery (corporate),2012.0,Resignation,Career Move - Public Sector,-,-,-,-,-,-,-,Disagree,Agree,Strongly Agree,Agree,Agree,Female,46 – 50,Temporary Full-time,Less than 1 year
470,634753321028079000,Delivery (teaching),2012.0,Retirement,-,-,-,-,-,Job Dissatisfaction,-,-,Disagree,Agree,Agree,Agree,Agree,Male,56 or older,Permanent Full-time,More than 20 years
471,634753384952766000,Delivery (teaching),2012.0,Resignation,Career Move - Public Sector,-,-,-,-,-,-,-,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Female,51-55,Temporary Full-time,Less than 1 year
472,634757681589172000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,,,,,,,,
473,634757720169172000,Delivery (teaching),2012.0,Termination,,,,,,,,,Agree,Disagree,Agree,Agree,Agree,Male,46 – 50,Temporary Part-time,1-2
474,634758293915110000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,Neutral,Agree,Agree,Strongly Agree,Agree,Male,36 – 40,Temporary Full-time,Less than 1 year
475,634758331076119000,Delivery (teaching),2012.0,Termination,,,,,,,,,Disagree,Agree,Agree,Agree,Disagree,Female,31 – 35,Temporary Part-time,Less than 1 year
476,634759278473860000,Delivery (teaching),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,,,,,
477,634759279560735000,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,,Agree,Agree,Agree,Agree,Female,41 – 45,Contract/casual,1-2
478,634760046003775000,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,Job Dissatisfaction,-,Other,Disagree,Agree,Neutral,Disagree,Agree,Female,36 – 40,Permanent Full-time,5-6
479,634761889415494000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,Neutral,Agree,Strongly Agree,Strongly Agree,Disagree,,,,
480,634761898333619000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Female,26 – 30,Contract/casual,Less than 1 year
481,634761902772212000,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,Agree,Agree,Agree,Strongly Agree,Agree,Male,56 or older,Contract/casual,11-20
482,634761907884088000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,Neutral,Agree,Strongly Agree,Strongly Agree,Disagree,Female,41 – 45,Contract/casual,1-2
483,634761952688281000,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,Strongly Agree,Agree,Neutral,Neutral,Strongly Disagree,Male,41 – 45,Contract/casual,1-2
484,634761961458594000,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Female,41 – 45,Contract/casual,Less than 1 year
485,634761977288594000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,Neutral,Disagree,Strongly Agree,Strongly Agree,Disagree,Female,46 – 50,Temporary Part-time,Less than 1 year
486,634761989628619000,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,,,,,,,,,
487,634762562611094000,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,Disagree,Strongly Disagree,Agree,Agree,Agree,Male,56 or older,Contract/casual,1-2
488,634762639225000000,Delivery (teaching),2012.0,Termination,,,,,,,,,Disagree,Neutral,Strongly Disagree,Strongly Disagree,Agree,Female,41 – 45,Temporary Part-time,5-6
489,634762651950963000,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Female,56 or older,Contract/casual,Less than 1 year
490,634762652611406000,Delivery (teaching),2012.0,Termination,,,,,,,,,Disagree,Disagree,Neutral,Neutral,Agree,Female,56 or older,Contract/casual,Less than 1 year
491,634762679684244000,Delivery (teaching),2012.0,Retrenchment/ Redundancy,,,,,,,,,Neutral,Agree,Strongly Agree,Agree,Agree,Male,56 or older,Permanent Full-time,11-20
492,634762760512656000,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,Neutral,Agree,Agree,Agree,Agree,Male,46 – 50,Permanent Full-time,3-4
493,634763621955806000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,31 – 35,Temporary Part-time,1-2
494,634763694072500000,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,Neutral,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,56 or older,Temporary Full-time,1-2
495,634763735587969000,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,Neutral,Neutral,Agree,Agree,Agree,Female,31 – 35,Contract/casual,Less than 1 year
496,634764550248750000,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,Agree,Disagree,Neutral,Agree,Strongly Disagree,Male,41 – 45,Permanent Full-time,1-2
497,634764565809556000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,Disagree,Strongly Disagree,Neutral,Neutral,Neutral,Female,26 – 30,Contract/casual,Less than 1 year
498,634765328565337000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,Agree,Neutral,Agree,Agree,Disagree,Female,21 – 25,Temporary Full-time,Less than 1 year
499,634765334307187000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,36 – 40,Contract/casual,Less than 1 year
500,634765399956275000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,46 – 50,Contract/casual,3-4
501,634765421370181000,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,,,,,,Male,56 or older,Temporary Full-time,7-10
502,634768690087369000,Non-Delivery (corporate),2012.0,Retirement,-,-,-,-,-,-,-,-,Agree,Agree,Agree,Disagree,Agree,Female,56 or older,Permanent Part-time,More than 20 years
503,634774030826094000,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,Other,Agree,Agree,Agree,Agree,Agree,Female,46 – 50,Temporary Part-time,Less than 1 year
504,634774048206094000,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,Strongly Disagree,Strongly Disagree,Agree,Neutral,Agree,Male,31 – 35,Temporary Full-time,Less than 1 year
505,634774723180937000,Delivery (teaching),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,Other,Agree,Agree,Agree,Neutral,Agree,Male,46 – 50,Permanent Full-time,11-20
506,634775905600156000,Delivery (teaching),2012.0,Resignation,-,Career Move - Private Sector,-,-,Contributing Factors. Dissatisfaction ,-,-,-,Neutral,Neutral,Neutral,Neutral,Neutral,Male,36 – 40,Temporary Full-time,Less than 1 year
507,634776478226875000,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,-,Agree,Agree,Agree,Agree,Neutral,Male,21 – 25,Temporary Full-time,1-2
508,634779998192656000,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,Job Dissatisfaction,-,Other,Neutral,Agree,Agree,Neutral,Agree,Female,36 – 40,Temporary Full-time,1-2
509,634781625247656000,Non-Delivery (corporate),2012.0,Resignation,Career Move - Public Sector,-,-,-,-,-,-,-,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,21 – 25,Temporary Full-time,Less than 1 year
510,634781649658281000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Female,31 – 35,Temporary Full-time,Less than 1 year
511,634781660507187000,Delivery (teaching),2012.0,Retirement,-,-,-,-,-,-,-,-,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Male,56 or older,Permanent Full-time,More than 20 years
512,634781843688125000,Delivery (teaching),2012.0,Resignation,-,-,Ill Health,-,Contributing Factors. Dissatisfaction ,-,-,-,Neutral,Neutral,Neutral,Disagree,Disagree,Female,51-55,Permanent Part-time,5-6
513,634782721630781000,Non-Delivery (corporate),,Resignation,,,,,,,,,,,,,,,,,
514,634783353732656000,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,,,,,,,,,
515,634786164810312000,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,51-55,Contract/casual,1-2
516,634786182825625000,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,Other,Agree,Agree,Agree,Agree,Agree,Female,21 – 25,Permanent Full-time,1-2
517,634786910427969000,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,Other,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,41 – 45,Temporary Full-time,11-20
518,634787730041250000,Non-Delivery (corporate),2012.0,Transfer,Career Move - Public Sector,-,-,-,Contributing Factors. Dissatisfaction ,-,-,-,Neutral,Disagree,Strongly Agree,Agree,Strongly Agree,Female,26 – 30,Temporary Full-time,Less than 1 year
519,634788542900625000,Non-Delivery (corporate),2012.0,Resignation,-,-,-,Maternity/Family,-,-,-,-,Strongly Agree,Agree,Strongly Agree,Neutral,Agree,Male,31 – 35,Temporary Full-time,1-2
520,634789421680312000,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,Contributing Factors. Dissatisfaction ,-,-,-,Agree,Neutral,Neutral,Disagree,Strongly Agree,Female,41 – 45,Permanent Full-time,5-6
521,634792964190156000,Non-Delivery (corporate),2012.0,Transfer,Career Move - Public Sector,-,-,-,-,-,-,-,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Female,51-55,Permanent Full-time,More than 20 years
522,634793871139219000,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,-,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,21 – 25,Contract/casual,3-4
523,634794639635781000,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,Agree,Neutral,Agree,Agree,Neutral,Female,21 – 25,Temporary Full-time,Less than 1 year
524,634794857718438000,Delivery (teaching),2012.0,Resignation,-,-,-,-,Contributing Factors. Dissatisfaction ,-,-,-,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Male,56 or older,Permanent Part-time,1-2
525,634799770843437000,Delivery (teaching),2012.0,Resignation,-,-,Ill Health,-,Contributing Factors. Dissatisfaction ,-,-,-,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Disagree,Female,46 – 50,Temporary Full-time,1-2
526,634800762016250000,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,Other,Agree,Agree,Agree,Agree,Agree,Male,26 – 30,Temporary Full-time,3-4
527,634806706577344000,Non-Delivery (corporate),2012.0,Retirement,-,-,-,-,-,Job Dissatisfaction,-,-,Neutral,Disagree,Agree,Agree,Agree,Male,56 or older,Permanent Full-time,More than 20 years
528,634807637421719000,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,Job Dissatisfaction,Interpersonal Conflict,-,Strongly Disagree,Neutral,Neutral,Neutral,Disagree,Female,46 – 50,Permanent Full-time,7-10
529,634810344600000000,Delivery (teaching),2012.0,Retirement,-,-,Ill Health,-,-,-,-,-,Agree,Strongly Agree,Agree,Agree,Agree,Female,56 or older,Permanent Full-time,11-20
530,634811041501719000,Delivery (teaching),2012.0,Resignation,-,-,-,-,-,-,-,-,,,,,,,,,
531,634811063824844000,Delivery (teaching),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,Strongly Disagree,Agree,Disagree,Disagree,Agree,Male,41 – 45,Temporary Full-time,Less than 1 year
532,634811069432813000,Non-Delivery (corporate),2012.0,Transfer,-,-,-,-,-,-,-,Other,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,26 – 30,Temporary Full-time,3-4
533,634811182139844000,Delivery (teaching),2012.0,Resignation,-,-,-,-,-,-,-,-,,,,,,,,,
534,634812805553281000,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,Job Dissatisfaction,-,-,Agree,Neutral,Disagree,Agree,Agree,Female,21 – 25,Permanent Full-time,1-2
535,634812941202500000,Delivery (teaching),2012.0,Resignation,-,-,-,-,-,-,-,-,,,,,,,,,
536,634813581041094000,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,26 – 30,Temporary Full-time,1-2
537,634816502884375000,Delivery (teaching),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Male,36 – 40,Temporary Full-time,1-2
538,634817208663750000,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,Job Dissatisfaction,-,Other,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Female,21 – 25,Temporary Full-time,1-2
539,634818651570937000,Non-Delivery (corporate),2012.0,Resignation,-,-,Ill Health,-,-,-,-,-,,,,,,,,,
540,634819687984062000,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,Agree,Agree,Neutral,Agree,Agree,Female,56 or older,Permanent Full-time,More than 20 years
541,634819735079219000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,26 – 30,Temporary Full-time,Less than 1 year
542,634823973840625000,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,21 – 25,Contract/casual,1-2
543,634825003759375000,Delivery (teaching),2013.0,Resignation,-,-,-,-,-,-,-,-,Disagree,Strongly Agree,Agree,Neutral,Neutral,Female,31 – 35,Permanent Part-time,3-4
544,634825079177500000,Non-Delivery (corporate),2012.0,Resignation,-,-,Ill Health,-,Contributing Factors. Dissatisfaction ,Job Dissatisfaction,-,-,Strongly Disagree,Agree,Disagree,Neutral,Neutral,Female,20 or younger,Temporary Full-time,3-4
545,634825691015156000,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,Other,Neutral,Strongly Agree,Agree,Agree,Strongly Agree,Male,51-55,Temporary Full-time,1-2
546,634831756059375000,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,Agree,Agree,Agree,Agree,Agree,Male,56 or older,Temporary Full-time,3-4
547,634834298665156000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,Not Applicable,Agree,Agree,Strongly Agree,Agree,Female,36 – 40,Contract/casual,Less than 1 year
548,634837806454531000,Delivery (teaching),2012.0,Retrenchment/ Redundancy,,,,,,,,,Neutral,Neutral,Agree,Agree,Agree,,,,
549,634837810948906000,Delivery (teaching),2012.0,Retrenchment/ Redundancy,,,,,,,,,Disagree,Disagree,Agree,Agree,Agree,Male,56 or older,Permanent Full-time,11-20
550,634837957418750000,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,Job Dissatisfaction,-,Other,Neutral,Neutral,Neutral,Neutral,Neutral,Female,26 – 30,Permanent Full-time,3-4
551,634837984851406000,Delivery (teaching),2012.0,Resignation,-,-,-,-,-,-,-,Other,Disagree,Disagree,Agree,Disagree,Disagree,Female,56 or older,Temporary Part-time,3-4
552,634837985192031000,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,Neutral,Neutral,Neutral,Agree,Agree,Female,31 – 35,Permanent Full-time,11-20
553,634840618656250000,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,,,,,
554,634841254135625000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,Neutral,Agree,Agree,Agree,Agree,Female,21 – 25,Contract/casual,1-2
555,634843849052500000,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,Other,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Female,36 – 40,Temporary Part-time,11-20
556,634843856027656000,Non-Delivery (corporate),2012.0,Contract Expired,,,,,,,,,Neutral,Neutral,Agree,Agree,Agree,Female,56 or older,Temporary Full-time,Less than 1 year
557,634847509224219000,Delivery (teaching),2012.0,Retrenchment/ Redundancy,,,,,,,,,Disagree,Neutral,Agree,Agree,Agree,Female,56 or older,Permanent Full-time,11-20
558,634849101152813000,Delivery (teaching),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Female,41 – 45,Temporary Part-time,1-2
559,634849850334844000,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,Disagree,Neutral,Neutral,Neutral,Agree,Male,56 or older,Permanent Full-time,5-6
560,634852503880156000,Delivery (teaching),2012.0,Retrenchment/ Redundancy,,,,,,,,,Disagree,Disagree,Neutral,Disagree,Strongly Agree,Male,56 or older,Permanent Full-time,More than 20 years
561,634852685801719000,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,-,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Male,21 – 25,Temporary Full-time,1-2
562,634854303307656000,Delivery (teaching),2012.0,Retirement,-,-,-,-,-,-,-,-,Agree,Agree,Agree,Agree,Strongly Agree,Male,56 or older,Contract/casual,More than 20 years
563,634854316269063000,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,Other,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,46 – 50,Temporary Full-time,Less than 1 year
564,634854399572500000,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,Other,Agree,Agree,Neutral,Agree,Neutral,Female,56 or older,Permanent Part-time,5-6
565,634856190317969000,Non-Delivery (corporate),2012.0,Transfer,Career Move - Public Sector,-,-,-,-,-,-,-,,,,,,,,,
566,634858682290312000,Non-Delivery (corporate),2012.0,Retirement,-,-,-,-,-,-,-,-,Strongly Disagree,Neutral,Agree,Agree,Neutral,Female,56 or older,Permanent Part-time,More than 20 years
567,634860279552344000,Non-Delivery (corporate),2012.0,Resignation,-,-,-,Maternity/Family,-,-,-,-,Agree,Agree,Agree,Neutral,Agree,Male,51-55,Permanent Full-time,7-10
568,634860371426719000,Non-Delivery (corporate),2010.0,Retrenchment/ Redundancy,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,56 or older,Permanent Full-time,11-20
569,634862107110312000,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,Agree,Agree,Neutral,Agree,Agree,Female,41 – 45,Permanent Full-time,5-6
570,634865520912813000,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,Neutral,Disagree,Agree,Agree,Disagree,Female,56 or older,Permanent Part-time,More than 20 years
571,634865649878438000,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,,,,,
572,634866378202813000,Delivery (teaching),2012.0,Retrenchment/ Redundancy,,,,,,,,,Agree,Agree,Disagree,Agree,,Male,56 or older,Permanent Full-time,More than 20 years
573,634866546778594000,Delivery (teaching),2012.0,Resignation,-,-,Ill Health,-,-,-,-,-,Strongly Agree,Agree,Agree,Agree,Agree,Male,36 – 40,Permanent Full-time,7-10
574,634867257481719000,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,-,Disagree,Disagree,Agree,Agree,Agree,Female,31 – 35,Temporary Full-time,Less than 1 year
575,634871701250312000,Delivery (teaching),2012.0,Contract Expired,,,,,,,,,Neutral,Agree,Agree,Agree,Strongly Agree,Female,41 – 45,Contract/casual,Less than 1 year
576,634873325422656000,Non-Delivery (corporate),2012.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,Disagree,Neutral,Agree,Agree,Agree,Female,36 – 40,Permanent Full-time,7-10
577,634874537800469000,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,Interpersonal Conflict,Other,Agree,Strongly Agree,Disagree,Disagree,Agree,Female,36 – 40,Temporary Full-time,Less than 1 year
578,634878466942188000,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,-,Agree,Agree,Agree,Agree,Agree,Female,26 – 30,Temporary Part-time,1-2
579,634878467049844000,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,-,,,,,,,,,
580,634880266652344000,Non-Delivery (corporate),2012.0,Resignation,-,-,-,-,-,-,-,Other,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,31 – 35,Temporary Full-time,Less than 1 year
581,634882843171406000,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,,,,,,,,,
582,634883154717187000,Delivery (teaching),2012.0,Termination,,,,,,,,,Strongly Agree,Agree,Strongly Agree,Neutral,Agree,Female,20 or younger,Contract/casual,7-10
583,634883666203906000,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,Neutral,Neutral,Strongly Agree,Agree,Neutral,Male,51-55,Permanent Full-time,7-10
584,634883717968750000,Non-Delivery (corporate),2012.0,Retrenchment/ Redundancy,,,,,,,,,Neutral,Neutral,Agree,Agree,Agree,Male,20 or younger,Permanent Part-time,11-20
585,634883750980156000,Delivery (teaching),2012.0,Retrenchment/ Redundancy,,,,,,,,,Disagree,Neutral,Neutral,Strongly Disagree,Disagree,Male,41 – 45,Permanent Full-time,Less than 1 year
586,634884416485938000,Delivery (teaching),2012.0,Resignation,-,-,-,-,-,Job Dissatisfaction,-,-,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Agree,Female,46 – 50,Permanent Full-time,5-6
